RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05
12700,Miami,Florida,33,301600,295600,272600,256900,248900,242100,236800,222500,216100,208700,195600,1.79E+05,173600,173200,166900,1.62E+05,158100,164200,163400,1.61E+05,1.59E+05,163400,179700,188100,197900,202400,201400,194500,178100,174400,164300,170800,184100,194800,199600,197100,200100,203800,203100,205200,229400,232800,238200,214500,221500,231800,243500,2.44E+05,237800,237400,237400,247500,2.55E+05,250700,2.43E+05,238200,249300,260200,263700,2.81E+05,276300,279700,2.66E+05,2.81E+05,294100,303400,2.94E+05,281500,267300,2.68E+05,265400,275300,274500,283600,2.84E+05,289500,288900,290300,2.86E+05,286700,286500,289300,292400,291200,3.00E+05,2.93E+05,299100,292800,295900,286800,288100,288900,293200,292700,289400,290700,287800,285500,281600,283800,292200,295100,294300,296400,299500,303600,301700,300100,299600,300900,297600,291800,288400,2.96E+05,302500,2.99E+05,299800,295500,307900,305700,312800,310600,313800,315700,312200,307800,303200,3.04E+05,316200,3.25E+05,323100,316500,314700,315800,317200
37211,Atlanta,Georgia,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199600,195900,196800,197200,204600,203700,2.07E+05,206300,2.11E+05,210200,207600,206900,210100,214800,216300,213900,211700,210900,217200,219900,216300,214900,214300,223300,220800,221200,216600,221200,222800,228100,2.30E+05,231100,223200,221100,216800,228200,231700,246700,
4172,Colorado Springs,Colorado,35,190400,189100,187600,186500,190900,190700,190100,1.84E+05,182700,178800,175100,170400,170200,168600,169300,1.70E+05,174900,184600,186300,186400,181800,184200,178500,173500,170500,169900,170400,169400,176500,182200,184900,183300,181400,182100,178400,178300,1.73E+05,170200,164300,161500,166900,169600,172300,171600,169800,1.70E+05,164200,164700,165100,172100,175500,178400,183700,184100,182800,180900,185800,1.86E+05,183300,180700,185800,190900,189800,191200,193200,196900,196200,194200,195300,194800,196400,190600,191400,189600,193800,196300,199600,201700,202800,202900,202500,203600,206800,209300,207100,207500,211500,214600,213900,211200,2.12E+05,214100,216400,218300,219400,224400,225600,226700,224900,225500,227300,229400,2.33E+05,235200,234600,2.35E+05,235200,237200,241800,245300,248600,247200,247100,247500,248900,253900,2.59E+05,2.64E+05,264600,267100,270600,274900,277600,278800,277700,276200,278200,280600,283300,281500,280800,284600,290400,295500,295800
46298,Long Beach,California,36,447700,442100,435600,412900,387800,370900,349600,3.41E+05,329500,319300,298400,2.92E+05,295200,304100,291600,2.96E+05,305400,322600,325600,313600,317700,310600,324200,303800,311900,304400,316500,306200,3.02E+05,300100,298300,315900,321400,324900,308300,310900,316300,321200,3.19E+05,312700,301400,287500,285300,278400,284400,280900,281100,275500,2.89E+05,295400,303100,293100,304100,305300,329300,328600,348600,344300,357600,351600,350800,354600,363300,374500,376900,385200,387500,400400,401500,4.11E+05,409500,408500,406900,407700,408100,398100,394100,391900,402200,408500,4.08E+05,405800,406100,415200,423600,427600,434200,441300,448500,454800,446500,444500,442700,4.59E+05,459300,475800,483300,486100,477900,461100,468200,463600,473600,465700,488200,480800,477800,451100,454600,462500,461600,469700,472700,481300,482600,488600,508900,509900,529700,5.40E+05,547400,5.23E+05,505400,504100,519900,538500,536300,550900,560800,5.69E+05,552600,5.46E+05,5.51E+05,558900,549400
41515,Virginia Beach,Virginia,37,238800,238100,2.37E+05,237500,236500,238500,239200,235600,232100,2.28E+05,228300,227800,229100,2.30E+05,230700,228100,227500,226600,230300,2.30E+05,226900,226100,230500,233100,2.31E+05,226200,226300,227700,228200,230700,2.32E+05,232600,230500,228800,223900,221700,215400,213400,208300,205100,203700,207500,213900,217400,216600,2.15E+05,211600,212200,2.12E+05,213900,216700,218300,220300,219600,224900,2.29E+05,228700,2.22E+05,220100,218900,220100,220100,219300,226500,227900,2.32E+05,225300,225900,223900,227600,225400,222900,223100,224300,2.28E+05,226100,225100,225200,226600,2.29E+05,2.30E+05,229300,2.28E+05,229200,230500,231700,230900,231500,233900,232700,238300,235700,237100,234700,238300,238600,237300,236300,237300,2.37E+05,236900,237700,239900,242400,243700,244100,242700,244800,244800,246300,244700,246100,246700,245700,244300,243600,244400,241600,246500,248400,254600,253100,256500,254400,253500,251400,254800,257400,258400,254100,250900,253700,2.57E+05,260100,265500
13072,Oakland,California,38,467200,442400,394500,366300,353600,326600,295100,265600,245700,224300,201800,184700,162500,151700,152400,1.64E+05,176900,180600,192500,212900,239200,2.47E+05,247400,231600,240600,240500,268100,2.67E+05,272800,254700,249700,240200,241700,238500,233100,234400,240100,231800,2.38E+05,222300,228300,214400,216500,223300,224900,232900,2.40E+05,235500,232600,224100,236300,246100,260900,272700,276800,300500,312600,342500,352100,348600,346400,350700,371800,383900,4.01E+05,410600,419100,421200,418100,420800,404600,410100,409500,421400,4.28E+05,431500,438400,442900,455700,456800,461500,458100,464800,466600,469900,493500,509700,510600,505900,518400,534500,5.35E+05,531600,545300,558800,571900,566700,5.55E+05,557900,572500,582700,574800,563800,570100,597200,598800,6.15E+05,6.08E+05,630500,634300,620600,618100,604400,610700,606700,622700,636900,648900,659200,666500,688500,685500,702700,7.01E+05,7.09E+05,703800,720700,7.22E+05,721900,703900,696200,699300,710100,722800,734700
20859,Tulsa,Oklahoma,39,103900,103500,99500,107400,108300,109800,102700,101600,97600,92300,91800,97400,103800,104600,103400,108700,109800,1.07E+05,101600,101800,1.04E+05,1.01E+05,99400,99500,101400,105600,105400,112700,107100,106400,101600,103900,108300,1.04E+05,109600,107400,107300,98200,93800,92400,9.60E+04,99400,104600,104800,106300,109800,106300,1.00E+05,95200,9.90E+04,102600,1.04E+05,105100,108800,109400,112100,114900,117700,120600,118700,114800,114600,114700,116900,116400,112400,111700,106600,106600,104400,101400,102100,102100,107800,109800,109700,110200,112100,113200,115900,115700,1.17E+05,1.16E+05,115800,118500,117500,115800,114600,1.14E+05,116100,116500,1.19E+05,1.20E+05,1.21E+05,118100,118100,116400,115300,112100,1.15E+05,118700,120900,1.21E+05,121500,123200,125200,1.31E+05,131800,131900,126900,131200,141100,140800,138400,126500,126500,125100,124700,125100,128400,130800,132100,130300,133600,130200,128800,124900,126900,129400,126400,128100,129700,1.38E+05,138300,137300
5983,Minneapolis,Minnesota,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215600,217800,227300,223800,225400,220600,225400,223800,220700,219800,221500,224500,228300,2.28E+05,227500,226100,227200,227100,227400,228300,230800,231500,233400,233700,230300,2.35E+05,239600,249900,2.50E+05,252200,249700,2.49E+05,244300,245600,247800,252500,250900,250900,2.55E+05,265200,264900,265800
24115,Cleveland,Ohio,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35400,38500,39800,38600,37600,32500,31600,30900,33500,35500,35600,42700,42800,45900,40400,39700,3.70E+04,38900,41100,41700,43700,45200,48600,48900,47700,45700,48200,52600,57500,57700,5.50E+04,52900,54100,58300,6.00E+04,59400,56800,55500,56600,57600,54900,50400,51200,55500,60100,6.50E+04,6.60E+04,71500,6.80E+04
19594,New Orleans,Louisiana,42,114900,114600,121100,122600,129600,136700,139800,1.34E+05,120500,1.21E+05,125900,129500,121700,117100,125300,1.32E+05,139700,138800,144400,1.48E+05,151800,145200,138100,120300,126300,130300,150200,146700,141300,130700,128900,138400,140100,150800,146100,145100,126500,116900,113400,122400,127600,129600,125500,121900,131800,129300,130300,124800,128800,1.37E+05,1.49E+05,158600,159300,163900,162600,165100,152600,146800,149900,1.54E+05,161600,1.62E+05,160600,163800,169200,175500,178300,176600,175200,165100,162400,161900,172600,176500,175600,175100,175600,185500,185400,184200,180800,184200,177800,181200,183300,194700,191200,202500,199300,198300,201800,215200,225600,2.12E+05,209900,202800,194900,195800,208700,225100,224400,217200,219700,210800,213500,216300,2.33E+05,237200,233800,233900,237900,237500,2.40E+05,234200,231800,224200,215100,231400,230500,2.47E+05,229900,228600,223300,238800,240500,2.46E+05,227400,230500,226900,243700,245600,243300,228700,220800,
50763,Arlington,Texas,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151100,1.59E+05,161200,1.60E+05,158200,158900,160900,160600,164100,168200,1.70E+05,1.72E+05,169300,169800,168100,170500,170700,173200,177500,178800,179800,185700,187100,187400,181200,182600,183700,185700,187500,187900,190200,189400,191400,192300,1.95E+05,197700,197500,196500,196600,197800,203600,204700,2.06E+05,203600,203200,208200,210100,214500,
25428,Knoxville,Tennessee,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140300,139900,141600,142100,141200,140400,1.44E+05,146600,146900,144200,1.41E+05,134800,132900,134200,143300,143900,147600,148300,148200,143200,141100,139100,142500,140700,148600,148200,148500,146200,148900,1.51E+05,148200,148100,149300,149700,148400,153200,153600,152700,150300,149300,148500,147100,150400,151200,151500,151900,153700,155300,154400,1.57E+05,155400,156800,154900,156100,157300,159700,161700,168700,170500,173400,171900,171800,170600,167700,165900,165900,162800,166100,166800,175400,174400,175400,174300,180400,186300,
44055,Baton Rouge,Louisiana,45,175300,169200,165400,160200,1.61E+05,157600,161300,164400,170100,164600,168600,173800,179500,172200,163400,163400,164800,161800,162600,160900,1.67E+05,164600,171800,174900,182200,180200,170600,165900,161900,164600,166200,170500,178900,180600,180100,181100,180300,179400,171200,169200,163700,158700,1.50E+05,146900,145100,149200,155900,162500,159600,155900,1.53E+05,156800,161700,1.61E+05,164900,160300,166100,159200,162100,162600,169600,170400,165200,163300,1.61E+05,161800,159100,156400,153600,160200,160900,162700,1.60E+05,159700,161200,158600,156700,155500,157200,1.61E+05,161700,163200,168500,180400,1.77E+05,1.73E+05,1.66E+05,173400,1.73E+05,170200,164900,163900,165900,165700,168100,168600,172400,176400,175400,175300,175700,179100,183700,183100,180200,168300,163600,161300,167900,169200,171200,170800,174800,176100,178500,182700,186900,1.88E+05,189700,188900,185100,180900,174900,175200,170300,172400,172200,171500,173400,173800,178800,180500,1.83E+05,179600,180400
7929,Wichita,Kansas,46,110300,112300,1.17E+05,117800,122300,121600,122100,119200,117500,120600,119400,119600,112900,116100,1.16E+05,118300,117900,118400,117500,114400,113100,112600,115800,1.15E+05,118300,118700,122700,118700,116500,117200,119400,121600,121400,123300,125200,122900,1.21E+05,118400,117800,118500,120400,1.22E+05,123400,123900,123500,126400,118900,118400,114200,119600,1.19E+05,118600,119800,121200,123300,124900,125100,126300,122300,120700,119100,118300,119300,119500,122700,123800,121300,116400,113200,115200,120300,123600,121700,119300,117900,117800,119600,119800,122700,124500,125400,125200,124700,129500,1.32E+05,1.33E+05,131200,129800,129100,128400,128200,1.27E+05,128200,130700,1.30E+05,1.29E+05,127400,131400,133100,134300,133800,131100,133300,134800,138500,142800,142700,141200,130500,130300,129600,134900,134100,137100,1.36E+05,137200,136200,134700,134800,133200,134400,135300,136800,140200,140500,141400,141700,140800,141300,144200,149500,147400,148400,144700,
41176,Tampa,Florida,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,100200,98800,9.20E+04,85700,82700,77800,76700,72800,67100,64300,63700,7.10E+04,73700,80200,81300,83700,83900,82100,86200,84300,85300,81300,84100,85500,92400,1.00E+05,110100,109900,104400,107100,114100,113800,99600,102900,110700,124600,119800,122400,131800,132900,139100,133300,135300,129700,119800,119900,116600,124600,124700,130400,132800,133900,135500,132100,132500,1.30E+05,130300,131100,137800,145100,148600,148800,152300,157500,159600,163400,164900,171300,171400,173100,178600,188500,192600,189800,185300,184800,186600,186400,187400,1.86E+05,188400,188300,187600,190400,191500,191800,191800,189600,191200,191600,197300,204100,209500,216500,216400,213500,211100,210100,207200,208400,211300,217500,220400,220100,224900,220800,,
16846,Aurora,Colorado,48,133900,127900,130300,129400,130900,131100,132100,132500,131500,128500,125200,122600,124400,127500,1.27E+05,128800,131100,139600,143200,146100,148200,146700,143700,137600,141500,143200,146700,143100,139300,135400,133700,132100,133200,132900,136500,132100,130400,127500,129900,129700,129300,128900,131100,131900,132500,131600,134900,137600,140900,148200,151900,156800,154700,157200,156300,161100,1.64E+05,167300,167300,167800,172200,174700,177600,179300,1.81E+05,184600,186600,188600,187900,1.87E+05,186100,186300,190200,196900,200700,201400,200900,204100,207800,2.08E+05,207800,208700,211400,214700,216600,220400,224100,228700,231700,233300,234100,235400,239500,243600,249700,2.53E+05,254300,252900,254500,256300,258100,257300,2.60E+05,264500,269800,274300,278200,280900,280400,280500,280600,283300,284900,288100,289500,293600,297900,3.02E+05,3.05E+05,309100,312600,313600,312300,315200,316700,318200,315900,319100,323200,326900,332200,336500,338900,337300,
47401,Riverside,California,49,369300,355900,332500,301800,290600,278100,275600,259200,244900,225700,214200,206600,193400,181400,174100,170400,169800,172300,176200,179100,186100,189300,193900,195100,195300,196800,196800,198800,196400,193400,197500,198800,198500,195200,195200,198100,198300,196100,192800,1.87E+05,185200,186300,193300,197800,194100,1.91E+05,1.99E+05,201700,202600,193700,193300,199800,2.04E+05,211600,213600,216600,222500,226600,234200,236400,243400,245100,250100,251300,259900,264400,271700,272200,282300,280300,2.88E+05,2.79E+05,284400,285700,291200,295500,294100,301900,305400,306700,3.03E+05,3.03E+05,305300,310100,309900,311100,308400,3.10E+05,313700,317500,318400,323200,3.29E+05,333700,3.31E+05,328100,3.28E+05,3.32E+05,336900,337900,335800,334600,3.35E+05,341500,344500,347900,346500,349800,353800,357500,360600,362400,366700,363800,364600,365400,371900,378600,388900,399200,397900,399100,400600,400700,396300,391100,400500,404500,404300,4.01E+05,405700,409600,408400,402700,402100
3506,Bakersfield,California,50,229300,219100,211700,201700,192700,183800,177100,171500,165800,1.61E+05,154900,148200,137300,129800,1.25E+05,126800,128600,132200,134300,137200,140900,138300,138300,135700,138200,138500,138600,136600,1.36E+05,136100,135300,134600,132400,133400,133900,133100,132800,128800,1.30E+05,128500,1.32E+05,132200,1.33E+05,133800,133200,135100,134800,1.31E+05,132900,133800,137900,135700,134100,138400,143900,153500,157400,160500,164600,166400,172500,171800,179300,181600,1.86E+05,188900,190400,192500,192100,196200,196500,196600,197300,200300,2.03E+05,202300,204800,205400,208100,2.06E+05,205400,201900,202800,206100,206100,209800,213100,211900,210900,209900,212900,209400,207600,210100,213100,215500,217600,217700,215200,215200,215900,216100,215800,220600,226500,229100,228900,227200,229200,230900,2.33E+05,233800,232600,233600,236500,239900,243200,243300,247800,248700,247800,245100,244300,243100,240800,241500,244100,249500,249400,248800,248800,2.46E+05,247800,242800,
4099,Cincinnati,Ohio,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.43E+05,136300,141600,144600,146300,144500,145900,145400,145300,144200,1.47E+05,150900,154800,160200,160800,149200,140600,143400,150800,156500,150700,152700,157900,160100,162200,159700,
26529,Pittsburgh,Pennsylvania,52,70200,74800,77600,80700,81200,81800,79200,77100,74100,68900,68600,6.50E+04,67500,63800,68700,71600,83300,89300,96300,94100,95900,91300,9.10E+04,90300,92700,94400,9.30E+04,95200,92100,93500,91400,90100,94500,90900,98200,90100,87100,80700,8.70E+04,94600,99900,97100,96200,91200,88500,86300,8.80E+04,86700,87700,95600,102500,106100,104500,103800,107400,112200,109700,110400,103900,102400,98700,101500,108600,110700,111700,113100,112100,107300,108800,109900,113400,112800,113800,114500,111800,116400,118400,118800,119400,123500,120800,1.20E+05,1.16E+05,121800,123500,124400,124500,124900,127400,130100,133600,131600,130100,124500,129300,137100,138600,135500,1.29E+05,128900,131200,132700,128700,134200,135300,145800,143500,1.42E+05,136800,135100,139200,140600,138600,136200,137900,139300,144500,1.47E+05,152100,154700,159300,159500,1.54E+05,150300,148900,150100,148700,152300,155900,160700,168100,171600,172100,,
16764,Anaheim,California,53,427600,4.21E+05,405600,400600,382300,371600,3.60E+05,357700,348700,341200,332700,335200,332900,328900,320100,323900,332100,337500,337400,344200,356800,369400,369500,370700,363700,360100,353700,350700,3.54E+05,350600,356200,355600,352400,3.50E+05,341500,358100,349300,346900,3.30E+05,334100,3.39E+05,3.37E+05,334900,335800,337300,341500,336800,338400,332500,334700,333100,337700,3.41E+05,343900,346900,353900,366900,383100,386800,391900,391900,404100,410400,422100,422500,423300,423200,425300,428200,432500,439100,446300,438700,435500,434300,441200,445200,452300,459700,463700,460600,457500,460700,4.61E+05,468200,466200,467800,463700,471600,477700,481500,484200,489500,4.97E+05,505600,517100,514700,510100,507700,514100,514500,512700,509300,510100,507800,515600,511500,511100,516700,527500,532400,532200,532500,534100,538200,543900,5.58E+05,555300,559200,561300,575100,581800,578600,579800,583100,588800,585300,583300,578700,572300,576200,583200,587800,579300,573100
4174,Columbia,South Carolina,54,130900,131300,133500,127400,126900,125800,125500,124200,126100,125300,127700,124900,126900,123100,117800,115200,115100,122900,125300,130300,127500,128400,127400,127300,124100,120300,118300,118700,117400,118700,120300,121700,1.26E+05,126400,130100,119900,121800,116300,120900,115900,137500,134700,131800,111500,112800,114800,109800,109900,109500,106200,104500,105300,113700,113800,117500,109500,103800,100300,106700,120900,1.17E+05,117100,110800,115900,112800,110800,108800,109100,107700,1.08E+05,101600,100300,99200,106200,108500,115400,116300,115800,111300,110300,113100,115400,119600,118600,121300,118200,1.19E+05,115100,115600,115700,118200,122600,1.22E+05,119600,118300,123500,1.22E+05,120800,116500,119900,121800,1.22E+05,121400,120900,119400,120800,116500,116400,116300,121500,123500,118100,117800,120600,126500,124500,127100,126700,141600,1.41E+05,143800,131300,127900,123500,122300,123900,131700,134800,136400,136300,139100,143100,138900,137900,136500
